image_url,stories_id,media_id,story_title,story_url,media_name,media_url,publish_date,inlink_count,fb_count,partisan,image_url,d_hash,parent
https://cbsnews3.cbsistatic.com/hub/i/r/2019/05/28/fdbe9175-9b26-41b0-8dd2-b72446100634/thumbnail/1200x630g2/614e5c457e95577320bbeb71c1cddcda/planned-parenthood-exterior-1-copy.jpg,1295783400,195373,Missouri's last abortion clinic may lose license this week,https://www.cbsnews.com/news/planned-parenthood-missouri-last-abortion-clinic-says-it-may-lose-its-license-this-week-exclusive-2019-05-28/,cbsn.ws,http://cbsn.ws/,2019-05-28 11:29:24,0,42207,[],https://cbsnews3.cbsistatic.com/hub/i/r/2019/05/28/fdbe9175-9b26-41b0-8dd2-b72446100634/thumbnail/1200x630g2/614e5c457e95577320bbeb71c1cddcda/planned-parenthood-exterior-1-copy.jpg,1295783400,missouri
https://media.11alive.com/assets/WXIA/images/cf4bc46c-e468-480f-9e96-ab3a858474d2/cf4bc46c-e468-480f-9e96-ab3a858474d2_1140x641.jpg,1287289257,375846,Abortion law in Georgia - DAs say they won&#39;t prosecute women - 11alive.com,https://www.11alive.com/article/news/politics/prosecutors-from-across-metro-atlanta-say-they-wont-prosecute-women-for-abortions/85-1e28f2d7-188c-45ca-b136-31e7c1f917c5,Big News Network.com - Paris News,http://www.bignewsnetwork.com/index.php/cat/fab36d240e1883d4/,2019-05-19 08:23:05,0,40128,[],https://media.11alive.com/assets/WXIA/images/cf4bc46c-e468-480f-9e96-ab3a858474d2/cf4bc46c-e468-480f-9e96-ab3a858474d2_1140x641.jpg,1287289257,georgia
https://i2.wp.com/buckeyestate.news/wp-content/uploads/2019/05/juan-leon-gomez-084.png?fit=1033%2C688&ssl=1,1290242054,1271931,Police: Ohio man raped 11-year-old who is now pregnant,https://buckeyestate.news/2019/05/03/police-ohio-man-raped-11-year-old-who-is-now-pregnant/,buckeyestate.news,http://buckeyestate.news/,2019-05-03 23:01:29,1,37623,[],https://i2.wp.com/buckeyestate.news/wp-content/uploads/2019/05/juan-leon-gomez-084.png?fit=1033%2C688&ssl=1,1290242054,ohio
https://www.washingtonpost.com/resizer/0rGdjlKxCAHFnnomjKJp6oa3Bz4=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/QY4LGYTR3AI6THYGL7BO5AACPI.jpg,1286341197,2,"In Nevada’s legislature, women outnumber the men — a first in the nation. Carson City may never be the same.",https://www.washingtonpost.com/national/in-nevadas-legislature-women-outnumber-the-men--a-first-in-the-nation-carson-city-may-never-be-the-same/2019/05/17/91447c19-116a-4b69-9355-36e348be177f_story.html,Washington Post,http://washingtonpost.com,2019-05-17 11:02:20,0,37442,[3687],https://www.washingtonpost.com/resizer/0rGdjlKxCAHFnnomjKJp6oa3Bz4=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/QY4LGYTR3AI6THYGL7BO5AACPI.jpg,1286341197,nevada
https://cdn.cnn.com/cnnnext/dam/assets/190515181630-kay-ivey-abortion-bill-0515-super-tease.jpg,1357494220,824829,Alabama abortion bill is signed into law - CNNPolitics,https://edition-m.cnn.com/2019/05/15/politics/alabama-governor-signs-bill/index.html?r=https%3A%2F%2Fwww.google.com%2F,edition-m.cnn.com,http://edition-m.cnn.com/,2019-05-15 00:00:00,0,35556,[],https://cdn.cnn.com/cnnnext/dam/assets/190515181630-kay-ivey-abortion-bill-0515-super-tease.jpg,1357494220,alabama
https://cdn.cnn.com/cnnnext/dam/assets/190515181630-kay-ivey-abortion-bill-0515-super-tease.jpg,1284097393,1095,Gov. Kay Ivey signed into law a bill that was passed with the aim of challenging the landmark Roe v. Wade decision that legalized abortion,http://rss.cnn.com/~r/rss/cnn_topstories/~3/RIxw9kMM1ek/index.html,CNN,http://www.cnn.com/,2019-05-15 18:25:50,60,35545,[3687],https://cdn.cnn.com/cnnnext/dam/assets/190515181630-kay-ivey-abortion-bill-0515-super-tease.jpg,1284097393,alabama
https://img.huffingtonpost.com/asset/5cdda8fe2400006f077f06fe.jpeg?cache=rn6svmmoj4&ops=1910_1000,1285087094,6932,I’m From Alabama Birthed My Rapist’s Child Because I Couldn’t Get An Abortion,https://www.huffpost.com/entry/alabama-abortion-law-rape_n_5cdc3627e4b09d94af53f471,Taking the Initiative: Carl Pope's Blog - Sierra Club,http://www.sierraclub.org/carlpope/,2019-05-16 16:15:52,0,26770,[3689],https://img.huffingtonpost.com/asset/5cdda8fe2400006f077f06fe.jpeg?cache=rn6svmmoj4&ops=1910_1000,1285087094,alabama
https://thinkprogress.org/wp-content/uploads/2017/10/ap_17143622095042.jpg?w=1920&h=1080&crop=1,1283199637,111,"Alabama Senate passes total abortion ban, punishing providers with up to 99 years in prison",https://thinkprogress.org/alabama-passes-total-abortion-ban-felony-jail-providers-4f0f06c6d884/,Think Progress  ,http://thinkprogress.org,2019-05-14 21:43:52,1,26254,[3689],https://thinkprogress.org/wp-content/uploads/2017/10/ap_17143622095042.jpg?w=1920&h=1080&crop=1,1283199637,alabama
https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/05/15/13/us-abortion.jpg,1290361696,41150,Missouri just passed a bill outlawing abortions after eight weeks even in cases of rape and incest,https://www.independent.co.uk/news/world/americas/us-politics/missouri-abortion-ban-senate-bill-vote-result-rape-incest-alabama-a8916251.html?utm_medium=Social&utm_source=Facebook#Echobox=1557998621,Independent,http://www.independent.co.uk/,2019-05-16 09:22:32,1,26077,[3687],https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/05/15/13/us-abortion.jpg,1290361696,missouri
https://www.washingtonpost.com/resizer/4uS29BJI58ecocA0_s0sFsOWzIQ=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/KV6Z3QOFPJHUDBSZ7EUP7SCFYU.JPG,1287322528,2,Leslie Jones leads the charge against Alabama’s abortion ban in the SNL season finale,https://www.washingtonpost.com/arts-entertainment/2019/05/19/leslie-jones-leads-charge-against-alabamas-abortion-ban-snl-season-finale/,Washington Post,http://washingtonpost.com,2019-05-19 06:00:00,0,25105,[3687],https://www.washingtonpost.com/resizer/4uS29BJI58ecocA0_s0sFsOWzIQ=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/KV6Z3QOFPJHUDBSZ7EUP7SCFYU.JPG,1287322528,alabama
"https://images.complex.com/complex/images/c_fill,g_center,w_1200/fl_lossy,pg_1,q_auto/fjr9lkuyhj6jzxfkne9g/travis-planned-parenthood",1287460777,24937,Travis Scott Donates Merch Sales to Planned Parenthood,https://www.complex.com/music/2019/05/travis-scott-donates-merch-sales-planned-parenthood,complex.com,http://www.complex.com,2019-05-19 13:02:46,0,24864,[3686],"https://images.complex.com/complex/images/c_fill,g_center,w_1200/fl_lossy,pg_1,q_auto/fjr9lkuyhj6jzxfkne9g/travis-planned-parenthood",1287460777,plannedparenthood
"https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/miscarriagecrime-1557947881.png?crop=1xw:1xh;center,top&resize=1200:*",1290282752,86881,What Does Georgia's Abortion Law Mean for Women Who Miscarry?,https://www.harpersbazaar.com/culture/politics/a27454956/what-does-georgias-abortion-law-mean-women-who-miscarry/?source=nl&utm_source=nl_har&utm_medium=email&date=051619&src=nl&utm_campaign=16901151&tpcc=email_offer,harpersbazaar.com,http://www.harpersbazaar.com/#spider,2019-05-15 08:15:00,1,23460,[],"https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/miscarriagecrime-1557947881.png?crop=1xw:1xh;center,top&resize=1200:*",1290282752,georgia
https://media.npr.org/assets/img/2019/05/15/ap_19135809590151_wide-e46ed737b1d25618531d28bff3b347b169827093.jpg?s=1400,1290360043,1096,Alabama Governor Signs Abortion Ban Into Law,https://www.npr.org/player/embed/723312937/723497630,NPR,http://www.npr.org/,2019-05-15 00:00:00,0,23360,[3689],https://media.npr.org/assets/img/2019/05/15/ap_19135809590151_wide-e46ed737b1d25618531d28bff3b347b169827093.jpg?s=1400,1290360043,alabama
https://static01.nyt.com/images/2019/05/16/us/16executeabort/16executeabort-facebookJumbo.jpg,1284972832,1,"A Day After Banning Abortions, Alabama Is Set to Execute a Murderer",https://www.nytimes.com/2019/05/16/us/alabama-execution-governor-ivey.html,New York Times,http://nytimes.com,2019-05-16 18:07:49,0,23131,[3687],https://static01.nyt.com/images/2019/05/16/us/16executeabort/16executeabort-facebookJumbo.jpg,1284972832,alabama
https://cbsnews3.cbsistatic.com/hub/i/r/2019/05/15/a75597ba-0593-4e81-9f52-7bc84286611d/thumbnail/1200x630/d515f694ca85e325af6191378d09d8b4/my-post.png,1284243722,195373,Men cast every vote for Alabama's restrictive abortion law,https://www.cbsnews.com/news/alabama-abortion-law-state-criminalized-for-women-every-single-yes-vote-was-cast-by-white-man-2019-05-15/,cbsn.ws,http://cbsn.ws/,2019-05-15 23:22:01,6,22192,[],https://cbsnews3.cbsistatic.com/hub/i/r/2019/05/15/a75597ba-0593-4e81-9f52-7bc84286611d/thumbnail/1200x630/d515f694ca85e325af6191378d09d8b4/my-post.png,1284243722,alabama
http://i1.wp.com/www.centerformedicalprogress.org/wp-content/uploads/2015/05/nucatolastem.png?resize=1023%2C767,608217690,349187,Investigative Footage,http://www.centerformedicalprogress.org/cmp/investigative-footage/,centerformedicalprogress.org,http://centerformedicalprogress.org/,2016-02-10 07:00:00,1,21998,[],http://i1.wp.com/www.centerformedicalprogress.org/wp-content/uploads/2015/05/nucatolastem.png?resize=1023%2C767,608217690,plannedparenthood
https://media.swncdn.com/cms/RT/67602-abortion-getty-images-kagenmi.1200w.tn.jpg,1284257012,129203,Vermont Passes Bill Making Abortion a ‘Fundamental Right’,https://www.christianheadlines.com/contributors/michael-foust/vermont-passes-bill-making-abortion-a-fundamental-right.html,christianheadlines.com,http://christianheadlines.com/,2019-05-16 00:06:13,0,21959,[3690],https://media.swncdn.com/cms/RT/67602-abortion-getty-images-kagenmi.1200w.tn.jpg,1284257012,vermont
https://static01.nyt.com/images/2019/03/07/briefing/07xp-heartbeat-sub/07xp-heartbeat-sub-facebookJumbo.jpg,1217690022,1,Tennessee House Passes Bill to Ban Abortion After Detection of Fetal Heartbeat,https://www.nytimes.com/2019/03/07/us/fetal-heartbeat-bill.html,New York Times,http://nytimes.com,2019-03-08 02:33:46,2,21874,[3687],https://static01.nyt.com/images/2019/03/07/briefing/07xp-heartbeat-sub/07xp-heartbeat-sub-facebookJumbo.jpg,1217690022,tennessee
https://cbsnews3.cbsistatic.com/hub/i/r/2018/06/01/f18e1a74-bc5a-45e4-9e3b-3cc99c2d06dd/thumbnail/1200x630/0a7e4afa20815ccadece5700ce3693a1/kayivey.jpg,1284100358,69419,Alabama Governor Kay Ivey Signs Near-Total Abortion Ban Into Law,https://www.cbsnews.com/news/alabama-abortion-law-governor-kay-ivey-signs-near-total-ban-today-live-updates-2019-05-15/?ftag=CNM-00-10aab7e&linkId=67442492,minnesota.cbslocal.com,http://minnesota.cbslocal.com/#spider,2019-05-15 18:23:27,0,21673,[],https://cbsnews3.cbsistatic.com/hub/i/r/2018/06/01/f18e1a74-bc5a-45e4-9e3b-3cc99c2d06dd/thumbnail/1200x630/0a7e4afa20815ccadece5700ce3693a1/kayivey.jpg,1284100358,alabama
,,,,,,,,,,,,0,
,,,,,,,,,,,,alabama,0
,,,,,,,,,,,,tennessee,0
,,,,,,,,,,,,georgia,0
,,,,,,,,,,,,nevada,0
,,,,,,,,,,,,ohio,0
,,,,,,,,,,,,missouri,0
,,,,,,,,,,,,plannedparenthood,0
,,,,,,,,,,,,vermont,0
