image_url,stories_id,media_id,story_title,story_url,media_name,media_url,publish_date,inlink_count,fb_count,partisan,image_url,d_hash,parent
https://static.foxnews.com/foxnews.com/content/uploads/2019/05/Baby.jpeg,1299875552,1092,Penny Nance: World's tiniest surviving preemie shows abortion isn’t in line with science or common sense,https://www.foxnews.com/opinion/penny-nance-worlds-tiniest-surviving-preemie-shows-abortion-isnt-in-line-with-science-or-common-sense,FOX News,http://www.foxnews.com/,2019-06-01 17:12:30,0,21839,[3690],https://static.foxnews.com/foxnews.com/content/uploads/2019/05/Baby.jpeg,1299875552,0
https://s.yimg.com/uu/api/res/1.2/KpXQsgAf_vtRrNvarPnWLw--~B/aD0xMDk2O3c9MTk1NDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://img.huffingtonpost.com/asset/5cebebe82500005500dbc1e6.png,1295225302,165,"Bannon&#39;s group built the wall — a mile of it, anyway — over the weekend",https://news.yahoo.com/bannon-built-the-wall-over-the-weekend-140449962.html,GamePolitics: Where Politics and Video Games Collide,http://www.gamepolitics.com/,2019-05-27 10:04:49,0,21540,[],https://s.yimg.com/uu/api/res/1.2/KpXQsgAf_vtRrNvarPnWLw--~B/aD0xMDk2O3c9MTk1NDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://img.huffingtonpost.com/asset/5cebebe82500005500dbc1e6.png,1295225302,0
https://cdn.cnn.com/cnnnext/dam/assets/190530153042-07-missouri-abortion-protest-0530-super-tease.jpg,1333363149,1095,"Clinic can continue to provide abortions in Missouri, judge rules - CNN",https://www.cnn.com/2019/05/31/health/missouri-abortion-planned-parenthood-bn/index.html?utm_source=twitter&utm_medium=tweet&utm_campaign=missouri_breaking&utm_content=healthtwitter,CNN,http://www.cnn.com/,2019-05-31 00:00:00,3,20471,[3687],https://cdn.cnn.com/cnnnext/dam/assets/190530153042-07-missouri-abortion-protest-0530-super-tease.jpg,1333363149,Missouri
https://tribwgntv.files.wordpress.com/2019/06/abortion.jpeg?quality=85&strip=all&w=1200,1299640476,94597,Illinois lawmakers pass sweeping abortion rights bill,https://wgntv.com/2019/06/01/illinois-lawmakers-pass-sweeping-abortion-rights-bill/,wgntv.com,http://www.wgntv.com/#spider,2019-06-01 09:19:18,2,16314,[],https://tribwgntv.files.wordpress.com/2019/06/abortion.jpeg?quality=85&strip=all&w=1200,1299640476,Illinois
https://media2.s-nbcnews.com/j/newscms/2019_22/2874036/190528-missouri-abortion-clinic-ew-445p_a104d2c5ba4c50b5ed3ef99db5431ea9.nbcnews-fp-1200-630.jpg,1296051052,25499,Last abortion clinic in Missouri expects to be shut down this week,https://www.nbcnews.com/news/us-news/last-abortion-clinic-missouri-expects-be-shut-down-week-n1010876?cid=public-rss_20190528,NBC News,http://www.nbcnews.com,2019-05-28 15:55:00,3,16295,[3687],https://media2.s-nbcnews.com/j/newscms/2019_22/2874036/190528-missouri-abortion-clinic-ew-445p_a104d2c5ba4c50b5ed3ef99db5431ea9.nbcnews-fp-1200-630.jpg,1296051052,Missouri
https://s.abcnews.com/images/Politics/mike-pompeo-ap-jpo-190531_hpMain_16x9_992.jpg,1299489255,39000, Pompeo setting up panel to redefine human rights as based 'natural law' alarms many,https://abcnews.go.com/Politics/state-dept-panel-redefine-human-rights-based-natural/story?id=63400485,ABC News,http://abcnews.go.com/,2019-05-31 19:00:26,0,15755,[3686],https://s.abcnews.com/images/Politics/mike-pompeo-ap-jpo-190531_hpMain_16x9_992.jpg,1299489255,0
https://static.foxnews.com/foxnews.com/content/uploads/2019/05/PlannedParenthoodMissouri.jpg,1295964685,1092,Missouri could soon be first 'abortion-free' state since Roe vs Wade,https://www.foxnews.com/us/missouri-abortion-clinic-planned-parenthood,FOX News,http://www.foxnews.com/,2019-05-28 14:54:42,1,14387,[3690],https://static.foxnews.com/foxnews.com/content/uploads/2019/05/PlannedParenthoodMissouri.jpg,1295964685,Illinois
https://cdn.abcotvs.com/dip/images/5325685_053119-wls-springfield-10p-vid.jpg?w=1600,1299361066,108369," Illinois House passes marijuana legalization bill, approves balanced budget ",https://abc7chicago.com/politics/illinois-house-passes-marijuana-legalization-bill-approves-balanced-budget/5324375/,abc7chicago.com,http://abc7chicago.com/,2019-05-31 23:48:29,0,13790,[3686],https://cdn.abcotvs.com/dip/images/5325685_053119-wls-springfield-10p-vid.jpg?w=1600,1299361066,Illinois
https://www.dailywire.com/sites/default/files/styles/open_graph/public/uploads/2019/05/gettyimages-1144516888.jpg?itok=SfG8OXhS,1298113620,269352,Disney CEO Signals Withdrawal From Georgia Over Abortion Ban,https://www.dailywire.com/news/47819/disney-ceo-signals-withdrawal-georgia-over-amanda-prestigiacomo,Daily Wire,http://dailywire.com/,2019-05-30 10:50:14,0,13168,[3690],https://www.dailywire.com/sites/default/files/styles/open_graph/public/uploads/2019/05/gettyimages-1144516888.jpg?itok=SfG8OXhS,1298113620,Georgia
https://cbsnews1.cbsistatic.com/hub/i/r/2019/05/28/aa242a0a-d290-401e-834d-fd3427d90828/thumbnail/1200x630g8/39340dc7f90ecc19c8e583aa5b7a8b8f/gettyimages-1145343814.jpg,1297948186,195373,Missouri's last abortion clinic fights in court today,https://www.cbsnews.com/news/abortion-in-missouri-judge-to-decide-fate-last-abortion-clinic-in-missouri-today-2019-05-30-live-updates/,cbsn.ws,http://cbsn.ws/,2019-05-30 11:55:20,1,12763,[],https://cbsnews1.cbsistatic.com/hub/i/r/2019/05/28/aa242a0a-d290-401e-834d-fd3427d90828/thumbnail/1200x630g8/39340dc7f90ecc19c8e583aa5b7a8b8f/gettyimages-1145343814.jpg,1297948186,Missouri
https://static01.nyt.com/images/2019/05/30/opinion/30schenck/30schenck-facebookJumbo.jpg,1297910708,1,I Was an Anti-Abortion Crusader. Now I Support Roe v. Wade.,https://www.nytimes.com/2019/05/30/opinion/abortion-schenck.html,New York Times,http://nytimes.com,2019-05-30 15:01:35,4,12688,[3687],https://static01.nyt.com/images/2019/05/30/opinion/30schenck/30schenck-facebookJumbo.jpg,1297910708,louisiana
https://media2.s-nbcnews.com/j/newscms/2019_22/2873641/190528-louisiana-abortion-bill-al-1436_1ee6c6b3899eb5e674736bd04b23dd7d.nbcnews-fp-1200-630.jpg,1356375521,25499,"Louisiana passes fetal heartbeat abortion ban, Democratic governor expected to sign",https://www.nbcnews.com/news/us-news/louisiana-passes-fetal-heartbeat-abortion-ban-democratic-gov-expected-sign-n1010976,NBC News,http://www.nbcnews.com,2019-05-29 00:00:00,19,12556,[3687],https://media2.s-nbcnews.com/j/newscms/2019_22/2873641/190528-louisiana-abortion-bill-al-1436_1ee6c6b3899eb5e674736bd04b23dd7d.nbcnews-fp-1200-630.jpg,1356375521,louisiana
"https://i.kinja-img.com/gawker-media/image/upload/s--biI6qJzS--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/lfhivyccsh0vj2kuwhs5.jpg",1298417585,300796,New Louisiana Abortion Law Requires Fetuses Be Given Jazz Funeral March Through The French Quarter,https://www.theonion.com/new-louisiana-abortion-law-requires-fetuses-be-given-ja-1835101609,louisiana.statenews.net,http://louisiana.statenews.net/,2019-05-30 12:24:46,0,11077,[],"https://i.kinja-img.com/gawker-media/image/upload/s--biI6qJzS--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/lfhivyccsh0vj2kuwhs5.jpg",1298417585,louisiana
https://www.chicagotribune.com/resizer/0fLZeEu8XJPYfeuPlwdIFk042i4=/1200x0/top/arc-anglerfish-arc2-prod-tronc.s3.amazonaws.com/public/6JO7LC2FJBCJVLGDVIFRJ62NBI.jpg,1327871996,104826,"Illinois Senate approves sweeping abortion rights bill, sending the plan to Gov. J.B. Pritzker",https://www.chicagotribune.com/politics/ct-met-illinois-abortion-legislation-senate-20190531-story.html,Hoy Chicago,http://www.chicagotribune.com/hoy/,2019-05-31 00:00:00,5,10794,[],https://www.chicagotribune.com/resizer/0fLZeEu8XJPYfeuPlwdIFk042i4=/1200x0/top/arc-anglerfish-arc2-prod-tronc.s3.amazonaws.com/public/6JO7LC2FJBCJVLGDVIFRJ62NBI.jpg,1327871996,Illinois
https://www.washingtonpost.com/resizer/ixDg0m8CMOVb5KYjl0Bmy-PqKU0=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GJAUX2T4DQI6TMPTWIZ74WAR54.jpg,1295082260,2,A Nazi sympathizer pleaded guilty to defacing a synagogue. His lawyer says conservatives helped radicalize him.,https://www.washingtonpost.com/national/a-nazi-sympathizer-pleaded-guilty-to-defacing-a-synagogue-his-lawyer-says-conservatives-helped-radicalize-him/2019/05/27/4f50bd38-0caa-4cc0-aa49-18c0e1fa3f20_story.html,Washington Post,http://washingtonpost.com,2019-05-27 17:20:23,0,10243,[3687],https://www.washingtonpost.com/resizer/ixDg0m8CMOVb5KYjl0Bmy-PqKU0=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GJAUX2T4DQI6TMPTWIZ74WAR54.jpg,1295082260,0
https://i.upworthy.com/nugget/5cf04453e496020017b29f29/OliviaP-3620a477ccd01ab4473b3ee261372bda.jpg?ixlib=rails-2.1.3&w=1200&h=624,1298435145,26357,A woman who grew up in foster care explains why the 'adoption not abortion' argument doesn't fly.,https://www.upworthy.com/a-woman-who-grew-up-in-foster-care-explains-why-the-adoption-not-abortion-argument-doesn-t-fly,Upworthy,http://www.upworthy.com,2019-05-30 20:09:06,0,10129,[],https://i.upworthy.com/nugget/5cf04453e496020017b29f29/OliviaP-3620a477ccd01ab4473b3ee261372bda.jpg?ixlib=rails-2.1.3&w=1200&h=624,1298435145,0
https://www.dailywire.com/sites/default/files/styles/open_graph/public/uploads/2019/05/gettyimages-1135694097.jpg?itok=oR9gD6-K,1299163803,269352,Hypocrites: Netflix Films In Middle Eastern Countries As It Threatens Georgia Over Abortion Law,https://www.dailywire.com/news/47890/hypocrites-netflix-films-middle-eastern-countries-paul-bois,Daily Wire,http://dailywire.com/,2019-05-31 11:19:00,0,10089,[3690],https://www.dailywire.com/sites/default/files/styles/open_graph/public/uploads/2019/05/gettyimages-1135694097.jpg?itok=oR9gD6-K,1299163803,Georgia
https://static01.nyt.com/images/2019/06/02/fashion/31NUNS2/31NUNS2-facebookJumbo-v4.jpg,1298941845,1,These Millennials Got New Roommates. They’re Nuns.,https://www.nytimes.com/2019/05/31/style/milliennial-nuns-spiritual-quest.html?emc=rss&partner=rss,New York Times,http://nytimes.com,2019-05-31 05:00:06,0,9816,[3687],https://static01.nyt.com/images/2019/06/02/fashion/31NUNS2/31NUNS2-facebookJumbo-v4.jpg,1298941845,1
,,,,,,,,,,,,Alabama,0
,,,,,,,,,,,,Georgia,0
,,,,,,,,,,,,Nevada,0
,,,,,,,,,,,,Indiana,0
,,,,,,,,,,,,louisiana,0
,,,,,,,,,,,,NewYork,0
,,,,,,,,,,,,Illinois,0
,,,,,,,,,,,,Missouri,0
,,,,,,,,,,,,0,
